reading_id,room_id,date,time,temperature_c,humidity_pct,occupancy_count,max_capacity,utilization_pct,ac_status,light_status,projector_status,air_quality_index
SNS0000268,Room-115,2025-07-01,13:00,34.0,63.7,49,60,81.7,ON,ON,ON,121
SNS0000269,Room-115,2025-07-01,14:00,36.9,39.8,48,60,80.0,ON,ON,ON,152
SNS0000270,Room-115,2025-07-01,15:00,22.8,47.1,3,60,5.0,OFF,ON,OFF,57
SNS0000271,Room-201,2025-07-01,07:00,25.9,44.2,8,60,13.3,OFF,ON,OFF,31
SNS0000272,Room-201,2025-07-01,08:00,21.3,72.5,35,60,58.3,ON,ON,ON,40
SNS0000273,Room-201,2025-07-01,09:00,25.9,35.1,0,60,0.0,OFF,OFF,OFF,155
SNS0000274,Room-201,2025-07-01,10:00,37.5,52.2,6,60,10.0,OFF,ON,OFF,116
SNS0000275,Room-201,2025-07-01,11:00,36.8,41.1,39,60,65.0,ON,ON,ON,153
SNS0000276,Room-201,2025-07-01,12:00,22.1,37.3,24,60,40.0,ON,ON,ON,163
SNS0000277,Room-201,2025-07-01,13:00,26.4,42.5,23,60,38.3,ON,ON,ON,129
SNS0000278,Room-201,2025-07-01,14:00,35.1,45.1,31,60,51.7,ON,ON,ON,57
SNS0000279,Room-201,2025-07-01,15:00,28.7,65.2,3,60,5.0,OFF,ON,OFF,94
SNS0000280,Room-202,2025-07-01,07:00,28.5,56.5,10,60,16.7,OFF,ON,OFF,64
SNS0000281,Room-202,2025-07-01,08:00,26.6,51.8,24,60,40.0,ON,ON,OFF,90
SNS0000282,Room-202,2025-07-01,09:00,29.6,68.9,14,60,23.3,OFF,ON,OFF,159
SNS0000283,Room-202,2025-07-01,10:00,31.3,46.6,31,60,51.7,ON,ON,OFF,77
SNS0000284,Room-202,2025-07-01,11:00,28.1,42.7,0,60,0.0,OFF,OFF,OFF,131
SNS0000285,Room-202,2025-07-01,12:00,24.0,38.2,3,60,5.0,OFF,ON,OFF,62
SNS0000286,Room-202,2025-07-01,13:00,29.4,51.9,11,60,18.3,OFF,ON,ON,162
SNS0000287,Room-202,2025-07-01,14:00,28.2,40.7,21,60,35.0,ON,ON,ON,48
SNS0000288,Room-202,2025-07-01,15:00,26.6,53.4,10,60,16.7,OFF,ON,OFF,154
SNS0000289,Room-203,2025-07-01,07:00,27.4,70.4,2,60,3.3,OFF,ON,OFF,42
SNS0000290,Room-203,2025-07-01,08:00,26.7,50.2,16,60,26.7,OFF,ON,ON,36
SNS0000291,Room-203,2025-07-01,09:00,20.4,65.5,5,60,8.3,OFF,ON,OFF,83
SNS0000292,Room-203,2025-07-01,10:00,32.6,42.8,37,60,61.7,ON,ON,OFF,62
SNS0000293,Room-203,2025-07-01,11:00,30.2,35.7,0,60,0.0,OFF,OFF,OFF,82
SNS0000294,Room-203,2025-07-01,12:00,27.4,60.9,38,60,63.3,ON,ON,ON,142
SNS0000295,Room-203,2025-07-01,13:00,30.3,38.4,29,60,48.3,ON,ON,ON,143
SNS0000296,Room-203,2025-07-01,14:00,25.7,49.6,17,60,28.3,OFF,ON,ON,155
SNS0000297,Room-203,2025-07-01,15:00,24.5,57.9,5,60,8.3,OFF,ON,OFF,167
SNS0000298,Room-204,2025-07-01,07:00,27.8,36.2,10,60,16.7,OFF,ON,OFF,180
SNS0000299,Room-204,2025-07-01,08:00,27.6,46.5,28,60,46.7,ON,ON,OFF,63
SNS0000300,Room-204,2025-07-01,09:00,25.0,59.9,48,60,80.0,ON,ON,ON,100
SNS0000301,Room-204,2025-07-01,10:00,30.7,63.9,45,60,75.0,ON,ON,ON,55
SNS0000302,Room-204,2025-07-01,11:00,25.6,37.3,45,60,75.0,ON,ON,ON,33
SNS0000303,Room-204,2025-07-01,12:00,24.2,62.3,35,60,58.3,ON,ON,OFF,98
SNS0000304,Room-204,2025-07-01,13:00,28.3,36.8,12,60,20.0,OFF,ON,OFF,156
SNS0000305,Room-204,2025-07-01,14:00,37.9,73.0,9,60,15.0,OFF,ON,OFF,119
SNS0000306,Room-204,2025-07-01,15:00,24.6,37.3,1,60,1.7,OFF,ON,OFF,116
SNS0000307,Room-205,2025-07-01,07:00,25.1,65.1,8,60,13.3,OFF,ON,OFF,60
SNS0000308,Room-205,2025-07-01,08:00,29.2,71.5,25,60,41.7,ON,ON,ON,138
SNS0000309,Room-205,2025-07-01,09:00,24.6,41.8,34,60,56.7,ON,ON,ON,159
SNS0000310,Room-205,2025-07-01,10:00,22.6,70.6,54,60,90.0,ON,ON,OFF,54
SNS0000311,Room-205,2025-07-01,11:00,31.7,37.1,6,60,10.0,OFF,ON,OFF,102
SNS0000312,Room-205,2025-07-01,12:00,27.1,40.7,43,60,71.7,ON,ON,ON,83
SNS0000313,Room-205,2025-07-01,13:00,22.7,73.1,51,60,85.0,ON,ON,ON,78
SNS0000314,Room-205,2025-07-01,14:00,37.8,71.5,16,60,26.7,OFF,ON,OFF,36
SNS0000315,Room-205,2025-07-01,15:00,21.1,74.6,9,60,15.0,OFF,ON,OFF,171
SNS0000316,Room-206,2025-07-01,07:00,26.9,70.2,5,60,8.3,OFF,ON,OFF,176
SNS0000317,Room-206,2025-07-01,08:00,26.3,48.1,13,60,21.7,OFF,ON,OFF,140
SNS0000318,Room-206,2025-07-01,09:00,23.6,66.1,7,60,11.7,OFF,ON,OFF,160
SNS0000319,Room-206,2025-07-01,10:00,31.2,52.1,21,60,35.0,ON,ON,OFF,40
SNS0000320,Room-206,2025-07-01,11:00,35.4,45.3,0,60,0.0,OFF,OFF,OFF,160
SNS0000321,Room-206,2025-07-01,12:00,26.9,56.9,3,60,5.0,OFF,ON,OFF,87
SNS0000322,Room-206,2025-07-01,13:00,25.9,68.2,43,60,71.7,ON,ON,ON,156
SNS0000323,Room-206,2025-07-01,14:00,26.7,71.7,28,60,46.7,ON,ON,OFF,77
SNS0000324,Room-206,2025-07-01,15:00,29.2,38.4,6,60,10.0,OFF,ON,OFF,171
SNS0000325,Room-207,2025-07-01,07:00,24.4,43.3,1,60,1.7,OFF,ON,OFF,46
SNS0000326,Room-207,2025-07-01,08:00,27.4,40.0,53,60,88.3,ON,ON,OFF,42
SNS0000327,Room-207,2025-07-01,09:00,27.0,40.5,12,60,20.0,OFF,ON,ON,140
SNS0000328,Room-207,2025-07-01,10:00,29.7,36.9,40,60,66.7,ON,ON,ON,153
SNS0000329,Room-207,2025-07-01,11:00,27.8,60.2,9,60,15.0,OFF,ON,OFF,31
SNS0000330,Room-207,2025-07-01,12:00,27.2,49.5,43,60,71.7,ON,ON,ON,83
SNS0000331,Room-207,2025-07-01,13:00,34.8,69.9,26,60,43.3,ON,ON,OFF,69
SNS0000332,Room-207,2025-07-01,14:00,37.4,68.5,41,60,68.3,ON,ON,ON,112
SNS0000333,Room-207,2025-07-01,15:00,25.9,54.0,0,60,0.0,OFF,OFF,OFF,74
SNS0000334,Room-208,2025-07-01,07:00,21.7,40.2,9,60,15.0,OFF,ON,OFF,33
SNS0000335,Room-208,2025-07-01,08:00,24.7,66.3,20,60,33.3,OFF,ON,ON,95
SNS0000336,Room-208,2025-07-01,09:00,20.2,49.3,48,60,80.0,ON,ON,ON,35
SNS0000337,Room-208,2025-07-01,10:00,25.5,51.4,31,60,51.7,ON,ON,OFF,118
SNS0000338,Room-208,2025-07-01,11:00,36.5,52.1,53,60,88.3,ON,ON,ON,76
SNS0000339,Room-208,2025-07-01,12:00,31.5,60.4,36,60,60.0,ON,ON,OFF,104
SNS0000340,Room-208,2025-07-01,13:00,37.4,40.6,6,60,10.0,OFF,ON,OFF,106
SNS0000341,Room-208,2025-07-01,14:00,22.3,47.5,52,60,86.7,ON,ON,ON,50
SNS0000342,Room-208,2025-07-01,15:00,27.4,63.7,9,60,15.0,OFF,ON,OFF,41
SNS0000343,Room-209,2025-07-01,07:00,25.0,56.2,8,60,13.3,OFF,ON,OFF,123
SNS0000344,Room-209,2025-07-01,08:00,20.5,53.9,24,60,40.0,ON,ON,ON,121
SNS0000345,Room-209,2025-07-01,09:00,28.6,41.6,39,60,65.0,ON,ON,OFF,173
SNS0000346,Room-209,2025-07-01,10:00,28.2,55.7,27,60,45.0,ON,ON,ON,117
SNS0000347,Room-209,2025-07-01,11:00,28.4,42.1,4,60,6.7,OFF,ON,OFF,69
SNS0000348,Room-209,2025-07-01,12:00,37.6,38.7,54,60,90.0,ON,ON,ON,94
SNS0000349,Room-209,2025-07-01,13:00,23.3,68.5,17,60,28.3,OFF,ON,OFF,161
SNS0000350,Room-209,2025-07-01,14:00,33.2,57.3,2,60,3.3,OFF,ON,OFF,165
SNS0000351,Room-209,2025-07-01,15:00,21.5,54.4,6,60,10.0,OFF,ON,OFF,78
SNS0000352,Room-210,2025-07-01,07:00,22.7,58.0,5,60,8.3,OFF,ON,OFF,57
SNS0000353,Room-210,2025-07-01,08:00,29.9,55.6,7,60,11.7,OFF,ON,OFF,164
SNS0000354,Room-210,2025-07-01,09:00,22.7,64.2,19,60,31.7,OFF,ON,OFF,75
SNS0000355,Room-210,2025-07-01,10:00,35.2,36.2,30,60,50.0,ON,ON,ON,95
SNS0000356,Room-210,2025-07-01,11:00,29.0,54.6,49,60,81.7,ON,ON,OFF,123
SNS0000357,Room-210,2025-07-01,12:00,31.8,42.5,55,60,91.7,ON,ON,OFF,95
SNS0000358,Room-210,2025-07-01,13:00,31.6,43.5,9,60,15.0,OFF,ON,OFF,166
SNS0000359,Room-210,2025-07-01,14:00,31.8,52.4,9,60,15.0,OFF,ON,OFF,56
SNS0000360,Room-210,2025-07-01,15:00,27.9,50.1,6,60,10.0,OFF,ON,OFF,45
SNS0000361,Room-211,2025-07-01,07:00,25.8,50.8,1,60,1.7,OFF,ON,OFF,121
SNS0000362,Room-211,2025-07-01,08:00,22.3,52.3,27,60,45.0,ON,ON,OFF,105
SNS0000363,Room-211,2025-07-01,09:00,23.8,68.1,25,60,41.7,ON,ON,ON,165
SNS0000364,Room-211,2025-07-01,10:00,28.5,37.1,13,60,21.7,OFF,ON,ON,119
SNS0000365,Room-211,2025-07-01,11:00,29.0,66.6,16,60,26.7,OFF,ON,OFF,134
SNS0000366,Room-211,2025-07-01,12:00,33.3,60.5,10,60,16.7,OFF,ON,OFF,45
SNS0000367,Room-211,2025-07-01,13:00,36.8,47.1,28,60,46.7,ON,ON,OFF,122
SNS0000368,Room-211,2025-07-01,14:00,30.8,46.2,19,60,31.7,OFF,ON,ON,83
SNS0000369,Room-211,2025-07-01,15:00,26.2,67.2,3,60,5.0,OFF,ON,OFF,62
SNS0000370,Room-212,2025-07-01,07:00,25.6,44.8,5,60,8.3,OFF,ON,OFF,50
SNS0000371,Room-212,2025-07-01,08:00,29.0,64.1,18,60,30.0,OFF,ON,ON,119
SNS0000372,Room-212,2025-07-01,09:00,28.3,54.5,10,60,16.7,OFF,ON,OFF,141
SNS0000373,Room-212,2025-07-01,10:00,26.4,74.5,19,60,31.7,OFF,ON,ON,169
SNS0000374,Room-212,2025-07-01,11:00,27.5,53.9,12,60,20.0,OFF,ON,OFF,39
SNS0000375,Room-212,2025-07-01,12:00,33.2,47.4,51,60,85.0,ON,ON,OFF,53
SNS0000376,Room-212,2025-07-01,13:00,32.6,50.3,22,60,36.7,ON,ON,ON,58
SNS0000377,Room-212,2025-07-01,14:00,23.4,64.3,36,60,60.0,ON,ON,OFF,109
SNS0000378,Room-212,2025-07-01,15:00,23.8,65.4,7,60,11.7,OFF,ON,OFF,154
SNS0000379,Room-213,2025-07-01,07:00,26.0,53.5,5,60,8.3,OFF,ON,OFF,64
SNS0000380,Room-213,2025-07-01,08:00,26.2,62.0,46,60,76.7,ON,ON,ON,149
SNS0000381,Room-213,2025-07-01,09:00,29.4,66.0,15,60,25.0,OFF,ON,ON,175
SNS0000382,Room-213,2025-07-01,10:00,32.2,67.9,28,60,46.7,ON,ON,OFF,33
SNS0000383,Room-213,2025-07-01,11:00,25.3,59.8,0,60,0.0,OFF,OFF,OFF,179
SNS0000384,Room-213,2025-07-01,12:00,35.7,57.2,9,60,15.0,OFF,ON,OFF,180
SNS0000385,Room-213,2025-07-01,13:00,28.4,71.2,16,60,26.7,OFF,ON,OFF,58
SNS0000386,Room-213,2025-07-01,14:00,29.6,52.4,55,60,91.7,ON,ON,OFF,174
SNS0000387,Room-213,2025-07-01,15:00,21.4,69.8,7,60,11.7,OFF,ON,OFF,138
SNS0000388,Room-214,2025-07-01,07:00,29.1,53.2,1,60,1.7,OFF,ON,OFF,67
SNS0000389,Room-214,2025-07-01,08:00,21.0,36.1,17,60,28.3,OFF,ON,OFF,67
SNS0000390,Room-214,2025-07-01,09:00,26.7,60.4,1,60,1.7,OFF,ON,OFF,112
SNS0000391,Room-214,2025-07-01,10:00,22.1,51.8,26,60,43.3,ON,ON,ON,70
SNS0000392,Room-214,2025-07-01,11:00,22.3,53.7,27,60,45.0,ON,ON,OFF,128
SNS0000393,Room-214,2025-07-01,12:00,22.8,42.0,37,60,61.7,ON,ON,ON,64
SNS0000394,Room-214,2025-07-01,13:00,35.5,35.2,42,60,70.0,ON,ON,ON,151
SNS0000395,Room-214,2025-07-01,14:00,29.9,68.9,43,60,71.7,ON,ON,OFF,45
SNS0000396,Room-214,2025-07-01,15:00,26.2,63.9,8,60,13.3,OFF,ON,OFF,112
SNS0000397,Room-215,2025-07-01,07:00,24.2,58.1,2,60,3.3,OFF,ON,OFF,77
SNS0000398,Room-215,2025-07-01,08:00,22.9,39.3,27,60,45.0,ON,ON,OFF,78
SNS0000399,Room-215,2025-07-01,09:00,24.4,59.8,49,60,81.7,ON,ON,ON,151
SNS0000400,Room-215,2025-07-01,10:00,36.8,62.7,32,60,53.3,ON,ON,ON,93
SNS0000401,Room-215,2025-07-01,11:00,30.8,66.1,24,60,40.0,ON,ON,ON,60
SNS0000402,Room-215,2025-07-01,12:00,33.7,56.3,1,60,1.7,OFF,ON,OFF,40
SNS0000403,Room-215,2025-07-01,13:00,37.7,73.2,31,60,51.7,ON,ON,OFF,116
SNS0000404,Room-215,2025-07-01,14:00,35.2,43.9,32,60,53.3,ON,ON,OFF,46
SNS0000405,Room-215,2025-07-01,15:00,20.1,72.9,6,60,10.0,OFF,ON,OFF,82
SNS0000406,Room-301,2025-07-01,07:00,26.3,47.5,6,60,10.0,OFF,ON,OFF,141
SNS0000407,Room-301,2025-07-01,08:00,28.6,36.9,15,60,25.0,OFF,ON,ON,141
SNS0000408,Room-301,2025-07-01,09:00,20.0,44.2,3,60,5.0,OFF,ON,OFF,62
SNS0000409,Room-301,2025-07-01,10:00,25.2,60.0,47,60,78.3,ON,ON,OFF,99
SNS0000410,Room-301,2025-07-01,11:00,33.3,71.5,8,60,13.3,OFF,ON,OFF,56
SNS0000411,Room-301,2025-07-01,12:00,28.8,51.0,45,60,75.0,ON,ON,OFF,134
SNS0000412,Room-301,2025-07-01,13:00,27.9,54.8,41,60,68.3,ON,ON,ON,91
SNS0000413,Room-301,2025-07-01,14:00,23.3,60.2,12,60,20.0,OFF,ON,ON,39
SNS0000414,Room-301,2025-07-01,15:00,25.1,63.5,3,60,5.0,OFF,ON,OFF,108
SNS0000415,Room-302,2025-07-01,07:00,22.1,44.3,10,60,16.7,OFF,ON,OFF,169
SNS0000416,Room-302,2025-07-01,08:00,26.6,48.7,34,60,56.7,ON,ON,ON,45
SNS0000417,Room-302,2025-07-01,09:00,27.9,73.5,20,60,33.3,OFF,ON,OFF,46
SNS0000418,Room-302,2025-07-01,10:00,25.8,58.9,35,60,58.3,ON,ON,OFF,84
SNS0000419,Room-302,2025-07-01,11:00,34.6,64.3,12,60,20.0,OFF,ON,OFF,100
SNS0000420,Room-302,2025-07-01,12:00,30.8,44.4,37,60,61.7,ON,ON,ON,70
SNS0000421,Room-302,2025-07-01,13:00,30.7,47.5,10,60,16.7,OFF,ON,OFF,70
SNS0000422,Room-302,2025-07-01,14:00,23.4,51.7,50,60,83.3,ON,ON,ON,155
SNS0000423,Room-302,2025-07-01,15:00,27.9,38.8,8,60,13.3,OFF,ON,OFF,98
SNS0000424,Room-303,2025-07-01,07:00,21.3,64.5,9,60,15.0,OFF,ON,OFF,45
SNS0000425,Room-303,2025-07-01,08:00,24.7,65.0,17,60,28.3,OFF,ON,OFF,149
SNS0000426,Room-303,2025-07-01,09:00,21.3,41.0,54,60,90.0,ON,ON,ON,144
SNS0000427,Room-303,2025-07-01,10:00,26.9,69.2,31,60,51.7,ON,ON,OFF,150
SNS0000428,Room-303,2025-07-01,11:00,31.9,35.6,7,60,11.7,OFF,ON,OFF,91
SNS0000429,Room-303,2025-07-01,12:00,26.2,60.9,37,60,61.7,ON,ON,ON,109
SNS0000430,Room-303,2025-07-01,13:00,23.0,55.9,7,60,11.7,OFF,ON,OFF,53
SNS0000431,Room-303,2025-07-01,14:00,22.7,50.2,13,60,21.7,OFF,ON,OFF,145
SNS0000432,Room-303,2025-07-01,15:00,22.1,67.3,7,60,11.7,OFF,ON,OFF,39
SNS0000433,Room-304,2025-07-01,07:00,26.4,66.3,4,60,6.7,OFF,ON,OFF,110
SNS0000434,Room-304,2025-07-01,08:00,27.2,45.1,38,60,63.3,ON,ON,ON,47
SNS0000435,Room-304,2025-07-01,09:00,25.8,44.3,43,60,71.7,ON,ON,OFF,103
SNS0000436,Room-304,2025-07-01,10:00,25.0,57.5,45,60,75.0,ON,ON,ON,69
SNS0000437,Room-304,2025-07-01,11:00,26.8,57.7,36,60,60.0,ON,ON,ON,106
SNS0000438,Room-304,2025-07-01,12:00,27.5,68.4,37,60,61.7,ON,ON,OFF,119
SNS0000439,Room-304,2025-07-01,13:00,28.4,38.3,41,60,68.3,ON,ON,OFF,39
SNS0000440,Room-304,2025-07-01,14:00,22.4,73.8,22,60,36.7,ON,ON,ON,72
SNS0000441,Room-304,2025-07-01,15:00,21.4,64.1,0,60,0.0,OFF,OFF,OFF,92
SNS0000442,Room-305,2025-07-01,07:00,23.3,74.2,4,60,6.7,OFF,ON,OFF,35
SNS0000443,Room-305,2025-07-01,08:00,22.1,46.9,28,60,46.7,ON,ON,OFF,163
SNS0000444,Room-305,2025-07-01,09:00,28.1,74.4,12,60,20.0,OFF,ON,ON,78
SNS0000445,Room-305,2025-07-01,10:00,37.1,56.5,15,60,25.0,OFF,ON,OFF,177
SNS0000446,Room-305,2025-07-01,11:00,30.1,39.1,14,60,23.3,OFF,ON,ON,40
SNS0000447,Room-305,2025-07-01,12:00,25.9,37.2,43,60,71.7,ON,ON,OFF,160
SNS0000448,Room-305,2025-07-01,13:00,25.0,35.2,12,60,20.0,OFF,ON,ON,135
SNS0000449,Room-305,2025-07-01,14:00,34.0,61.3,52,60,86.7,ON,ON,OFF,131
SNS0000450,Room-305,2025-07-01,15:00,20.9,47.9,3,60,5.0,OFF,ON,OFF,100
SNS0000451,Room-306,2025-07-01,07:00,26.9,73.7,7,60,11.7,OFF,ON,OFF,167
SNS0000452,Room-306,2025-07-01,08:00,23.8,39.4,49,60,81.7,ON,ON,ON,152
SNS0000453,Room-306,2025-07-01,09:00,20.2,51.9,28,60,46.7,ON,ON,OFF,40
SNS0000454,Room-306,2025-07-01,10:00,36.0,56.6,38,60,63.3,ON,ON,ON,82
SNS0000455,Room-306,2025-07-01,11:00,24.5,74.9,35,60,58.3,ON,ON,ON,39
SNS0000456,Room-306,2025-07-01,12:00,32.4,44.0,0,60,0.0,OFF,OFF,OFF,107
SNS0000457,Room-306,2025-07-01,13:00,25.3,55.2,12,60,20.0,OFF,ON,OFF,116
SNS0000458,Room-306,2025-07-01,14:00,32.3,41.5,27,60,45.0,ON,ON,ON,55
SNS0000459,Room-306,2025-07-01,15:00,23.2,55.4,8,60,13.3,OFF,ON,OFF,91
SNS0000460,Room-307,2025-07-01,07:00,23.7,43.8,4,60,6.7,OFF,ON,OFF,53
SNS0000461,Room-307,2025-07-01,08:00,27.9,63.0,30,60,50.0,ON,ON,ON,130
SNS0000462,Room-307,2025-07-01,09:00,23.1,37.5,27,60,45.0,ON,ON,ON,174
SNS0000463,Room-307,2025-07-01,10:00,34.6,35.3,1,60,1.7,OFF,ON,OFF,176
SNS0000464,Room-307,2025-07-01,11:00,32.4,44.2,18,60,30.0,OFF,ON,ON,88
SNS0000465,Room-307,2025-07-01,12:00,34.5,67.7,21,60,35.0,ON,ON,OFF,167
SNS0000466,Room-307,2025-07-01,13:00,31.3,68.8,38,60,63.3,ON,ON,OFF,145
SNS0000467,Room-307,2025-07-01,14:00,35.4,62.3,14,60,23.3,OFF,ON,ON,151
SNS0000468,Room-307,2025-07-01,15:00,23.6,65.8,10,60,16.7,OFF,ON,OFF,158
SNS0000469,Room-308,2025-07-01,07:00,28.3,72.2,2,60,3.3,OFF,ON,OFF,136
SNS0000470,Room-308,2025-07-01,08:00,29.1,56.7,23,60,38.3,ON,ON,ON,151
SNS0000471,Room-308,2025-07-01,09:00,22.8,54.8,27,60,45.0,ON,ON,ON,106
SNS0000472,Room-308,2025-07-01,10:00,36.1,35.2,1,60,1.7,OFF,ON,OFF,123
SNS0000473,Room-308,2025-07-01,11:00,33.4,46.8,12,60,20.0,OFF,ON,OFF,93
SNS0000474,Room-308,2025-07-01,12:00,27.0,50.4,12,60,20.0,OFF,ON,ON,144
SNS0000475,Room-308,2025-07-01,13:00,32.8,73.5,13,60,21.7,OFF,ON,ON,139
SNS0000476,Room-308,2025-07-01,14:00,28.6,38.4,10,60,16.7,OFF,ON,OFF,160
SNS0000477,Room-308,2025-07-01,15:00,24.6,36.0,2,60,3.3,OFF,ON,OFF,57
SNS0000478,Room-309,2025-07-01,07:00,27.9,72.9,5,60,8.3,OFF,ON,OFF,58
SNS0000479,Room-309,2025-07-01,08:00,29.1,54.4,42,60,70.0,ON,ON,OFF,110
SNS0000480,Room-309,2025-07-01,09:00,21.3,61.8,55,60,91.7,ON,ON,ON,145
SNS0000481,Room-309,2025-07-01,10:00,25.0,38.2,10,60,16.7,OFF,ON,OFF,35
SNS0000482,Room-309,2025-07-01,11:00,22.2,73.5,11,60,18.3,OFF,ON,OFF,115
SNS0000483,Room-309,2025-07-01,12:00,38.0,43.7,38,60,63.3,ON,ON,OFF,138
SNS0000484,Room-309,2025-07-01,13:00,34.3,70.3,42,60,70.0,ON,ON,ON,165
SNS0000485,Room-309,2025-07-01,14:00,30.2,43.9,40,60,66.7,ON,ON,OFF,146
SNS0000486,Room-309,2025-07-01,15:00,23.1,43.2,7,60,11.7,OFF,ON,OFF,35
SNS0000487,Room-310,2025-07-01,07:00,25.9,52.9,8,60,13.3,OFF,ON,OFF,78
SNS0000488,Room-310,2025-07-01,08:00,26.4,71.8,4,60,6.7,OFF,ON,OFF,62
SNS0000489,Room-310,2025-07-01,09:00,29.2,75.0,6,60,10.0,OFF,ON,OFF,63
SNS0000490,Room-310,2025-07-01,10:00,25.3,67.4,14,60,23.3,OFF,ON,OFF,56
SNS0000491,Room-310,2025-07-01,11:00,36.9,62.9,30,60,50.0,ON,ON,ON,110
SNS0000492,Room-310,2025-07-01,12:00,34.6,52.4,24,60,40.0,ON,ON,OFF,75
SNS0000493,Room-310,2025-07-01,13:00,24.8,35.2,20,60,33.3,OFF,ON,ON,149
SNS0000494,Room-310,2025-07-01,14:00,33.0,54.2,23,60,38.3,ON,ON,OFF,55
SNS0000495,Room-310,2025-07-01,15:00,24.7,71.5,9,60,15.0,OFF,ON,OFF,90
SNS0000496,Room-311,2025-07-01,07:00,29.0,74.1,4,60,6.7,OFF,ON,OFF,74
SNS0000497,Room-311,2025-07-01,08:00,25.0,69.3,36,60,60.0,ON,ON,OFF,164
SNS0000498,Room-311,2025-07-01,09:00,24.2,68.4,43,60,71.7,ON,ON,ON,127
SNS0000499,Room-311,2025-07-01,10:00,29.7,74.4,40,60,66.7,ON,ON,OFF,138
SNS0000500,Room-311,2025-07-01,11:00,35.8,73.6,54,60,90.0,ON,ON,OFF,96
SNS0000501,Room-311,2025-07-01,12:00,29.6,58.7,49,60,81.7,ON,ON,OFF,40
SNS0000502,Room-311,2025-07-01,13:00,26.9,40.0,40,60,66.7,ON,ON,ON,40
SNS0000503,Room-311,2025-07-01,14:00,30.7,35.8,39,60,65.0,ON,ON,OFF,59
SNS0000504,Room-311,2025-07-01,15:00,27.7,50.1,0,60,0.0,OFF,OFF,OFF,150
SNS0000505,Room-312,2025-07-01,07:00,26.2,59.5,4,60,6.7,OFF,ON,OFF,58
SNS0000506,Room-312,2025-07-01,08:00,23.2,73.3,9,60,15.0,OFF,ON,OFF,134
SNS0000507,Room-312,2025-07-01,09:00,27.4,44.3,30,60,50.0,ON,ON,ON,126
SNS0000508,Room-312,2025-07-01,10:00,23.5,70.8,36,60,60.0,ON,ON,OFF,94
SNS0000509,Room-312,2025-07-01,11:00,23.1,54.6,3,60,5.0,OFF,ON,OFF,172
SNS0000510,Room-312,2025-07-01,12:00,22.3,38.0,14,60,23.3,OFF,ON,ON,135
SNS0000511,Room-312,2025-07-01,13:00,34.8,61.0,48,60,80.0,ON,ON,ON,100
SNS0000512,Room-312,2025-07-01,14:00,27.1,67.5,1,60,1.7,OFF,ON,OFF,141
SNS0000513,Room-312,2025-07-01,15:00,20.3,41.1,3,60,5.0,OFF,ON,OFF,30
SNS0000514,Room-313,2025-07-01,07:00,24.3,74.4,4,60,6.7,OFF,ON,OFF,173
SNS0000515,Room-313,2025-07-01,08:00,28.7,58.6,11,60,18.3,OFF,ON,ON,124
SNS0000516,Room-313,2025-07-01,09:00,29.7,54.3,48,60,80.0,ON,ON,ON,37
SNS0000517,Room-313,2025-07-01,10:00,35.9,53.8,37,60,61.7,ON,ON,ON,112
SNS0000518,Room-313,2025-07-01,11:00,28.2,41.9,55,60,91.7,ON,ON,OFF,145
SNS0000519,Room-313,2025-07-01,12:00,29.2,51.9,51,60,85.0,ON,ON,OFF,95
SNS0000520,Room-313,2025-07-01,13:00,27.4,53.8,13,60,21.7,OFF,ON,ON,39
SNS0000521,Room-313,2025-07-01,14:00,30.1,41.7,30,60,50.0,ON,ON,ON,152
SNS0000522,Room-313,2025-07-01,15:00,23.0,47.5,2,60,3.3,OFF,ON,OFF,169
SNS0000523,Room-314,2025-07-01,07:00,26.3,67.4,2,60,3.3,OFF,ON,OFF,37
SNS0000524,Room-314,2025-07-01,08:00,20.3,66.0,28,60,46.7,ON,ON,ON,91
SNS0000525,Room-314,2025-07-01,09:00,25.0,74.7,44,60,73.3,ON,ON,ON,142
SNS0000526,Room-314,2025-07-01,10:00,34.6,43.3,52,60,86.7,ON,ON,ON,77
SNS0000527,Room-314,2025-07-01,11:00,26.6,62.3,47,60,78.3,ON,ON,ON,39
SNS0000528,Room-314,2025-07-01,12:00,29.3,40.8,43,60,71.7,ON,ON,ON,108
SNS0000529,Room-314,2025-07-01,13:00,26.9,51.2,20,60,33.3,OFF,ON,ON,117
SNS0000530,Room-314,2025-07-01,14:00,27.6,48.5,47,60,78.3,ON,ON,OFF,126
SNS0000531,Room-314,2025-07-01,15:00,27.8,53.9,7,60,11.7,OFF,ON,OFF,152
SNS0000532,Room-315,2025-07-01,07:00,29.9,66.7,5,60,8.3,OFF,ON,OFF,153
SNS0000533,Room-315,2025-07-01,08:00,22.2,63.6,12,60,20.0,OFF,ON,OFF,155
SNS0000534,Room-315,2025-07-01,09:00,25.9,40.3,33,60,55.0,ON,ON,ON,47
SNS0000535,Room-315,2025-07-01,10:00,32.9,61.1,26,60,43.3,ON,ON,OFF,177
SNS0000536,Room-315,2025-07-01,11:00,36.3,61.1,46,60,76.7,ON,ON,ON,100
SNS0000537,Room-315,2025-07-01,12:00,22.2,56.7,54,60,90.0,ON,ON,ON,87
SNS0000538,Room-315,2025-07-01,13:00,37.7,59.3,44,60,73.3,ON,ON,ON,170
SNS0000539,Room-315,2025-07-01,14:00,23.3,63.3,43,60,71.7,ON,ON,OFF,169
