record_id,student_id,class,section,subject,exam_type,academic_year,max_marks,marks_obtained,percentage,grade,teacher_id,remarks
REC0000262,STU00020,8,A,Social Studies,Unit Test 3,2025-26,50,21,42.0,D,TCH0011,Average
REC0000263,STU00020,8,A,Computer Science,Unit Test 3,2025-26,50,30,60.0,B,TCH0029,Absent for exam
REC0000264,STU00020,8,A,Physical Education,Unit Test 3,2025-26,50,17,34.0,D,TCH0064,Absent for exam
REC0000265,STU00021,7,C,English,Mid Term,2025-26,100,62,62.0,B,TCH0010,Average
REC0000266,STU00021,7,C,Hindi,Mid Term,2025-26,100,54,54.0,C,TCH0055,Absent for exam
REC0000267,STU00021,7,C,Mathematics,Mid Term,2025-26,100,68,68.0,B,TCH0023,Needs improvement
REC0000268,STU00021,7,C,Science,Mid Term,2025-26,100,64,64.0,B,TCH0066,Average
REC0000269,STU00021,7,C,Social Studies,Mid Term,2025-26,100,78,78.0,B+,TCH0036,Needs improvement
REC0000270,STU00021,7,C,Computer Science,Mid Term,2025-26,100,66,66.0,B,TCH0072,Absent for exam
REC0000271,STU00021,7,C,Physical Education,Mid Term,2025-26,100,63,63.0,B,TCH0028,Excellent
REC0000272,STU00021,7,C,English,Final Exam,2025-26,100,54,54.0,C,TCH0070,Absent for exam
REC0000273,STU00021,7,C,Hindi,Final Exam,2025-26,100,42,42.0,D,TCH0010,Good
REC0000274,STU00021,7,C,Mathematics,Final Exam,2025-26,100,58,58.0,C,TCH0024,Good
REC0000275,STU00021,7,C,Science,Final Exam,2025-26,100,59,59.0,C,TCH0004,Absent for exam
REC0000276,STU00021,7,C,Social Studies,Final Exam,2025-26,100,73,73.0,B+,TCH0052,Average
REC0000277,STU00021,7,C,Computer Science,Final Exam,2025-26,100,62,62.0,B,TCH0036,Retest required
REC0000278,STU00021,7,C,Physical Education,Final Exam,2025-26,100,69,69.0,B,TCH0076,Absent for exam
REC0000279,STU00022,5,B,English,Unit Test 1,2025-26,50,31,62.0,B,TCH0030,Needs improvement
REC0000280,STU00022,5,B,Hindi,Unit Test 1,2025-26,50,30,60.0,B,TCH0033,Excellent
REC0000281,STU00022,5,B,Mathematics,Unit Test 1,2025-26,50,30,60.0,B,TCH0076,Absent for exam
REC0000282,STU00022,5,B,Science,Unit Test 1,2025-26,50,21,42.0,D,TCH0052,Average
REC0000283,STU00022,5,B,Social Studies,Unit Test 1,2025-26,50,29,58.0,C,TCH0034,Good
REC0000284,STU00022,5,B,Computer Science,Unit Test 1,2025-26,50,27,54.0,C,TCH0061,Good
REC0000285,STU00022,5,B,Physical Education,Unit Test 1,2025-26,50,34,68.0,B,TCH0078,Absent for exam
REC0000286,STU00022,5,B,English,Unit Test 3,2025-26,50,39,78.0,B+,TCH0034,Needs improvement
REC0000287,STU00022,5,B,Hindi,Unit Test 3,2025-26,50,34,68.0,B,TCH0027,Needs improvement
REC0000288,STU00022,5,B,Mathematics,Unit Test 3,2025-26,50,19,38.0,D,TCH0035,Needs improvement
REC0000289,STU00022,5,B,Science,Unit Test 3,2025-26,50,29,58.0,C,TCH0080,Retest required
REC0000290,STU00022,5,B,Social Studies,Unit Test 3,2025-26,50,28,56.0,C,TCH0018,Good
REC0000291,STU00022,5,B,Computer Science,Unit Test 3,2025-26,50,28,56.0,C,TCH0062,
REC0000292,STU00022,5,B,Physical Education,Unit Test 3,2025-26,50,34,68.0,B,TCH0043,Absent for exam
REC0000293,STU00023,7,C,English,Unit Test 4,2025-26,50,34,68.0,B,TCH0067,Retest required
REC0000294,STU00023,7,C,Hindi,Unit Test 4,2025-26,50,27,54.0,C,TCH0039,Average
REC0000295,STU00023,7,C,Mathematics,Unit Test 4,2025-26,50,23,46.0,D,TCH0061,Absent for exam
REC0000296,STU00023,7,C,Science,Unit Test 4,2025-26,50,29,58.0,C,TCH0017,Absent for exam
REC0000297,STU00023,7,C,Social Studies,Unit Test 4,2025-26,50,32,64.0,B,TCH0012,Needs improvement
REC0000298,STU00023,7,C,Computer Science,Unit Test 4,2025-26,50,38,76.0,B+,TCH0028,Excellent
REC0000299,STU00023,7,C,Physical Education,Unit Test 4,2025-26,50,30,60.0,B,TCH0047,Average
REC0000300,STU00023,7,C,English,Final Exam,2025-26,100,41,41.0,D,TCH0066,Absent for exam
REC0000301,STU00023,7,C,Hindi,Final Exam,2025-26,100,53,53.0,C,TCH0071,Good
REC0000302,STU00023,7,C,Mathematics,Final Exam,2025-26,100,60,60.0,B,TCH0024,Retest required
REC0000303,STU00023,7,C,Science,Final Exam,2025-26,100,62,62.0,B,TCH0022,Average
REC0000304,STU00023,7,C,Social Studies,Final Exam,2025-26,100,54,54.0,C,TCH0056,Good
REC0000305,STU00023,7,C,Computer Science,Final Exam,2025-26,100,51,51.0,C,TCH0047,Absent for exam
REC0000306,STU00023,7,C,Physical Education,Final Exam,2025-26,100,72,72.0,B+,TCH0022,Excellent
REC0000307,STU00024,4,B,English,Mid Term,2025-26,100,71,71.0,B+,TCH0043,Absent for exam
REC0000308,STU00024,4,B,Hindi,Mid Term,2025-26,100,69,69.0,B,TCH0068,Excellent
REC0000309,STU00024,4,B,Mathematics,Mid Term,2025-26,100,71,71.0,B+,TCH0049,Excellent
REC0000310,STU00024,4,B,Science,Mid Term,2025-26,100,61,61.0,B,TCH0037,Retest required
REC0000311,STU00024,4,B,Social Studies,Mid Term,2025-26,100,63,63.0,B,TCH0015,
REC0000312,STU00024,4,B,Computer Science,Mid Term,2025-26,100,63,63.0,B,TCH0026,Absent for exam
REC0000313,STU00024,4,B,Physical Education,Mid Term,2025-26,100,68,68.0,B,TCH0004,Absent for exam
REC0000314,STU00024,4,B,English,Unit Test 3,2025-26,50,32,64.0,B,TCH0001,Average
REC0000315,STU00024,4,B,Hindi,Unit Test 3,2025-26,50,36,72.0,B+,TCH0030,
REC0000316,STU00024,4,B,Mathematics,Unit Test 3,2025-26,50,32,64.0,B,TCH0018,Average
REC0000317,STU00024,4,B,Science,Unit Test 3,2025-26,50,27,54.0,C,TCH0005,Excellent
REC0000318,STU00024,4,B,Social Studies,Unit Test 3,2025-26,50,36,72.0,B+,TCH0032,Excellent
REC0000319,STU00024,4,B,Computer Science,Unit Test 3,2025-26,50,30,60.0,B,TCH0051,Excellent
REC0000320,STU00024,4,B,Physical Education,Unit Test 3,2025-26,50,31,62.0,B,TCH0038,Retest required
REC0000321,STU00025,2,B,English,Unit Test 1,2025-26,50,26,52.0,C,TCH0028,Excellent
REC0000322,STU00025,2,B,Hindi,Unit Test 1,2025-26,50,33,66.0,B,TCH0076,Good
REC0000323,STU00025,2,B,Mathematics,Unit Test 1,2025-26,50,29,58.0,C,TCH0009,Average
REC0000324,STU00025,2,B,Science,Unit Test 1,2025-26,50,29,58.0,C,TCH0029,Needs improvement
REC0000325,STU00025,2,B,Social Studies,Unit Test 1,2025-26,50,24,48.0,D,TCH0078,Good
REC0000326,STU00025,2,B,Computer Science,Unit Test 1,2025-26,50,26,52.0,C,TCH0057,Absent for exam
REC0000327,STU00025,2,B,Physical Education,Unit Test 1,2025-26,50,28,56.0,C,TCH0024,Absent for exam
REC0000328,STU00025,2,B,English,Unit Test 3,2025-26,50,31,62.0,B,TCH0020,Needs improvement
REC0000329,STU00025,2,B,Hindi,Unit Test 3,2025-26,50,34,68.0,B,TCH0076,Good
REC0000330,STU00025,2,B,Mathematics,Unit Test 3,2025-26,50,31,62.0,B,TCH0056,Needs improvement
REC0000331,STU00025,2,B,Science,Unit Test 3,2025-26,50,36,72.0,B+,TCH0054,Needs improvement
REC0000332,STU00025,2,B,Social Studies,Unit Test 3,2025-26,50,22,44.0,D,TCH0064,Average
REC0000333,STU00025,2,B,Computer Science,Unit Test 3,2025-26,50,26,52.0,C,TCH0080,Excellent
REC0000334,STU00025,2,B,Physical Education,Unit Test 3,2025-26,50,29,58.0,C,TCH0041,Needs improvement
REC0000335,STU00026,5,C,English,Final Exam,2025-26,100,54,54.0,C,TCH0007,Good
REC0000336,STU00026,5,C,Hindi,Final Exam,2025-26,100,38,38.0,D,TCH0013,Absent for exam
REC0000337,STU00026,5,C,Mathematics,Final Exam,2025-26,100,46,46.0,D,TCH0009,Absent for exam
REC0000338,STU00026,5,C,Science,Final Exam,2025-26,100,69,69.0,B,TCH0025,
REC0000339,STU00026,5,C,Social Studies,Final Exam,2025-26,100,44,44.0,D,TCH0009,Average
REC0000340,STU00026,5,C,Computer Science,Final Exam,2025-26,100,57,57.0,C,TCH0021,Retest required
REC0000341,STU00026,5,C,Physical Education,Final Exam,2025-26,100,68,68.0,B,TCH0008,Average
REC0000342,STU00026,5,C,English,Unit Test 1,2025-26,50,34,68.0,B,TCH0044,Absent for exam
REC0000343,STU00026,5,C,Hindi,Unit Test 1,2025-26,50,31,62.0,B,TCH0076,Retest required
REC0000344,STU00026,5,C,Mathematics,Unit Test 1,2025-26,50,29,58.0,C,TCH0062,Excellent
REC0000345,STU00026,5,C,Science,Unit Test 1,2025-26,50,28,56.0,C,TCH0041,Good
REC0000346,STU00026,5,C,Social Studies,Unit Test 1,2025-26,50,23,46.0,D,TCH0057,
REC0000347,STU00026,5,C,Computer Science,Unit Test 1,2025-26,50,23,46.0,D,TCH0030,Absent for exam
REC0000348,STU00026,5,C,Physical Education,Unit Test 1,2025-26,50,34,68.0,B,TCH0009,Excellent
REC0000349,STU00027,1,B,English,Unit Test 3,2025-26,50,22,44.0,D,TCH0007,Retest required
REC0000350,STU00027,1,B,Hindi,Unit Test 3,2025-26,50,23,46.0,D,TCH0027,Average
REC0000351,STU00027,1,B,Mathematics,Unit Test 3,2025-26,50,26,52.0,C,TCH0029,
REC0000352,STU00027,1,B,Science,Unit Test 3,2025-26,50,20,40.0,D,TCH0015,Needs improvement
REC0000353,STU00027,1,B,Social Studies,Unit Test 3,2025-26,50,12,24.0,F,TCH0046,Absent for exam
REC0000354,STU00027,1,B,Computer Science,Unit Test 3,2025-26,50,19,38.0,D,TCH0067,Retest required
REC0000355,STU00027,1,B,Physical Education,Unit Test 3,2025-26,50,24,48.0,D,TCH0022,Average
REC0000356,STU00027,1,B,English,Mid Term,2025-26,100,33,33.0,D,TCH0048,Average
REC0000357,STU00027,1,B,Hindi,Mid Term,2025-26,100,45,45.0,D,TCH0048,
REC0000358,STU00027,1,B,Mathematics,Mid Term,2025-26,100,28,28.0,F,TCH0063,Absent for exam
REC0000359,STU00027,1,B,Science,Mid Term,2025-26,100,51,51.0,C,TCH0061,Good
REC0000360,STU00027,1,B,Social Studies,Mid Term,2025-26,100,32,32.0,F,TCH0069,Needs improvement
REC0000361,STU00027,1,B,Computer Science,Mid Term,2025-26,100,21,21.0,F,TCH0066,Average
REC0000362,STU00027,1,B,Physical Education,Mid Term,2025-26,100,39,39.0,D,TCH0053,
REC0000363,STU00028,2,A,English,Unit Test 2,2025-26,50,41,82.0,A,TCH0079,Good
REC0000364,STU00028,2,A,Hindi,Unit Test 2,2025-26,50,29,58.0,C,TCH0064,Retest required
REC0000365,STU00028,2,A,Mathematics,Unit Test 2,2025-26,50,28,56.0,C,TCH0039,Average
REC0000366,STU00028,2,A,Science,Unit Test 2,2025-26,50,27,54.0,C,TCH0002,
REC0000367,STU00028,2,A,Social Studies,Unit Test 2,2025-26,50,37,74.0,B+,TCH0071,Absent for exam
REC0000368,STU00028,2,A,Computer Science,Unit Test 2,2025-26,50,30,60.0,B,TCH0039,Retest required
REC0000369,STU00028,2,A,Physical Education,Unit Test 2,2025-26,50,29,58.0,C,TCH0073,Absent for exam
REC0000370,STU00028,2,A,English,Mid Term,2025-26,100,58,58.0,C,TCH0014,Excellent
REC0000371,STU00028,2,A,Hindi,Mid Term,2025-26,100,66,66.0,B,TCH0007,Excellent
REC0000372,STU00028,2,A,Mathematics,Mid Term,2025-26,100,70,70.0,B+,TCH0035,Retest required
REC0000373,STU00028,2,A,Science,Mid Term,2025-26,100,56,56.0,C,TCH0041,Good
REC0000374,STU00028,2,A,Social Studies,Mid Term,2025-26,100,58,58.0,C,TCH0038,Retest required
REC0000375,STU00028,2,A,Computer Science,Mid Term,2025-26,100,42,42.0,D,TCH0078,
REC0000376,STU00028,2,A,Physical Education,Mid Term,2025-26,100,56,56.0,C,TCH0005,Retest required
REC0000377,STU00029,9,B,English,Unit Test 1,2025-26,50,6,12.0,F,TCH0074,Retest required
REC0000378,STU00029,9,B,Hindi,Unit Test 1,2025-26,50,26,52.0,C,TCH0019,Needs improvement
REC0000379,STU00029,9,B,Mathematics,Unit Test 1,2025-26,50,17,34.0,D,TCH0039,
REC0000380,STU00029,9,B,Science,Unit Test 1,2025-26,50,6,12.0,F,TCH0035,Needs improvement
REC0000381,STU00029,9,B,Social Studies,Unit Test 1,2025-26,50,12,24.0,F,TCH0042,Retest required
REC0000382,STU00029,9,B,Computer Science,Unit Test 1,2025-26,50,12,24.0,F,TCH0036,Excellent
REC0000383,STU00029,9,B,Physical Education,Unit Test 1,2025-26,50,12,24.0,F,TCH0025,Good
REC0000384,STU00029,9,B,English,Unit Test 2,2025-26,50,16,32.0,F,TCH0069,Excellent
REC0000385,STU00029,9,B,Hindi,Unit Test 2,2025-26,50,10,20.0,F,TCH0018,Retest required
REC0000386,STU00029,9,B,Mathematics,Unit Test 2,2025-26,50,16,32.0,F,TCH0006,Average
REC0000387,STU00029,9,B,Science,Unit Test 2,2025-26,50,14,28.0,F,TCH0024,Good
REC0000388,STU00029,9,B,Social Studies,Unit Test 2,2025-26,50,11,22.0,F,TCH0019,Good
REC0000389,STU00029,9,B,Computer Science,Unit Test 2,2025-26,50,17,34.0,D,TCH0040,Good
REC0000390,STU00029,9,B,Physical Education,Unit Test 2,2025-26,50,22,44.0,D,TCH0062,Absent for exam
REC0000391,STU00030,10,A,English,Unit Test 2,2025-26,50,37,74.0,B+,TCH0043,Needs improvement
REC0000392,STU00030,10,A,Hindi,Unit Test 2,2025-26,50,39,78.0,B+,TCH0011,Needs improvement
REC0000393,STU00030,10,A,Mathematics,Unit Test 2,2025-26,50,29,58.0,C,TCH0022,Retest required
REC0000394,STU00030,10,A,Science,Unit Test 2,2025-26,50,31,62.0,B,TCH0060,Needs improvement
REC0000395,STU00030,10,A,Social Studies,Unit Test 2,2025-26,50,28,56.0,C,TCH0058,Excellent
REC0000396,STU00030,10,A,Computer Science,Unit Test 2,2025-26,50,33,66.0,B,TCH0033,
REC0000397,STU00030,10,A,Physical Education,Unit Test 2,2025-26,50,30,60.0,B,TCH0070,Excellent
REC0000398,STU00030,10,A,English,Mid Term,2025-26,100,61,61.0,B,TCH0076,Absent for exam
REC0000399,STU00030,10,A,Hindi,Mid Term,2025-26,100,64,64.0,B,TCH0015,Retest required
REC0000400,STU00030,10,A,Mathematics,Mid Term,2025-26,100,65,65.0,B,TCH0073,Excellent
REC0000401,STU00030,10,A,Science,Mid Term,2025-26,100,77,77.0,B+,TCH0045,Needs improvement
REC0000402,STU00030,10,A,Social Studies,Mid Term,2025-26,100,59,59.0,C,TCH0074,Needs improvement
REC0000403,STU00030,10,A,Computer Science,Mid Term,2025-26,100,60,60.0,B,TCH0031,Good
REC0000404,STU00030,10,A,Physical Education,Mid Term,2025-26,100,71,71.0,B+,TCH0019,Absent for exam
REC0000405,STU00031,1,B,English,Final Exam,2025-26,100,60,60.0,B,TCH0071,
REC0000406,STU00031,1,B,Hindi,Final Exam,2025-26,100,62,62.0,B,TCH0033,Excellent
REC0000407,STU00031,1,B,Mathematics,Final Exam,2025-26,100,65,65.0,B,TCH0018,Needs improvement
REC0000408,STU00031,1,B,Science,Final Exam,2025-26,100,57,57.0,C,TCH0033,Needs improvement
REC0000409,STU00031,1,B,Social Studies,Final Exam,2025-26,100,55,55.0,C,TCH0013,Needs improvement
REC0000410,STU00031,1,B,Computer Science,Final Exam,2025-26,100,34,34.0,D,TCH0016,Good
REC0000411,STU00031,1,B,Physical Education,Final Exam,2025-26,100,40,40.0,D,TCH0030,Absent for exam
REC0000412,STU00031,1,B,English,Unit Test 3,2025-26,50,22,44.0,D,TCH0063,
REC0000413,STU00031,1,B,Hindi,Unit Test 3,2025-26,50,30,60.0,B,TCH0062,Absent for exam
REC0000414,STU00031,1,B,Mathematics,Unit Test 3,2025-26,50,28,56.0,C,TCH0032,Absent for exam
REC0000415,STU00031,1,B,Science,Unit Test 3,2025-26,50,37,74.0,B+,TCH0077,Retest required
REC0000416,STU00031,1,B,Social Studies,Unit Test 3,2025-26,50,23,46.0,D,TCH0006,Excellent
REC0000417,STU00031,1,B,Computer Science,Unit Test 3,2025-26,50,30,60.0,B,TCH0012,
REC0000418,STU00031,1,B,Physical Education,Unit Test 3,2025-26,50,31,62.0,B,TCH0037,Absent for exam
REC0000419,STU00032,5,C,English,Final Exam,2025-26,100,53,53.0,C,TCH0015,Needs improvement
REC0000420,STU00032,5,C,Hindi,Final Exam,2025-26,100,75,75.0,B+,TCH0076,Average
REC0000421,STU00032,5,C,Mathematics,Final Exam,2025-26,100,48,48.0,D,TCH0057,Good
REC0000422,STU00032,5,C,Science,Final Exam,2025-26,100,57,57.0,C,TCH0045,Needs improvement
REC0000423,STU00032,5,C,Social Studies,Final Exam,2025-26,100,38,38.0,D,TCH0070,Retest required
REC0000424,STU00032,5,C,Computer Science,Final Exam,2025-26,100,67,67.0,B,TCH0010,Good
REC0000425,STU00032,5,C,Physical Education,Final Exam,2025-26,100,62,62.0,B,TCH0004,Needs improvement
REC0000426,STU00032,5,C,English,Unit Test 3,2025-26,50,32,64.0,B,TCH0040,
REC0000427,STU00032,5,C,Hindi,Unit Test 3,2025-26,50,36,72.0,B+,TCH0004,Needs improvement
REC0000428,STU00032,5,C,Mathematics,Unit Test 3,2025-26,50,31,62.0,B,TCH0039,Retest required
REC0000429,STU00032,5,C,Science,Unit Test 3,2025-26,50,31,62.0,B,TCH0008,Retest required
REC0000430,STU00032,5,C,Social Studies,Unit Test 3,2025-26,50,37,74.0,B+,TCH0044,
REC0000431,STU00032,5,C,Computer Science,Unit Test 3,2025-26,50,19,38.0,D,TCH0046,Retest required
REC0000432,STU00032,5,C,Physical Education,Unit Test 3,2025-26,50,18,36.0,D,TCH0019,Needs improvement
REC0000433,STU00033,7,C,English,Final Exam,2025-26,100,48,48.0,D,TCH0047,Average
REC0000434,STU00033,7,C,Hindi,Final Exam,2025-26,100,49,49.0,D,TCH0046,Absent for exam
REC0000435,STU00033,7,C,Mathematics,Final Exam,2025-26,100,27,27.0,F,TCH0002,Good
REC0000436,STU00033,7,C,Science,Final Exam,2025-26,100,41,41.0,D,TCH0026,Average
REC0000437,STU00033,7,C,Social Studies,Final Exam,2025-26,100,47,47.0,D,TCH0037,
REC0000438,STU00033,7,C,Computer Science,Final Exam,2025-26,100,45,45.0,D,TCH0041,
REC0000439,STU00033,7,C,Physical Education,Final Exam,2025-26,100,21,21.0,F,TCH0014,Retest required
REC0000440,STU00033,7,C,English,Unit Test 4,2025-26,50,17,34.0,D,TCH0018,Good
REC0000441,STU00033,7,C,Hindi,Unit Test 4,2025-26,50,20,40.0,D,TCH0054,Needs improvement
REC0000442,STU00033,7,C,Mathematics,Unit Test 4,2025-26,50,20,40.0,D,TCH0060,Retest required
REC0000443,STU00033,7,C,Science,Unit Test 4,2025-26,50,17,34.0,D,TCH0008,Excellent
REC0000444,STU00033,7,C,Social Studies,Unit Test 4,2025-26,50,12,24.0,F,TCH0036,
REC0000445,STU00033,7,C,Computer Science,Unit Test 4,2025-26,50,18,36.0,D,TCH0045,Average
REC0000446,STU00033,7,C,Physical Education,Unit Test 4,2025-26,50,23,46.0,D,TCH0003,
REC0000447,STU00034,11,B,Accountancy,Unit Test 3,2025-26,50,34,68.0,B,TCH0004,Average
REC0000448,STU00034,11,B,Business Studies,Unit Test 3,2025-26,50,35,70.0,B+,TCH0057,Good
REC0000449,STU00034,11,B,Economics,Unit Test 3,2025-26,50,27,54.0,C,TCH0068,Excellent
REC0000450,STU00034,11,B,Mathematics,Unit Test 3,2025-26,50,27,54.0,C,TCH0051,Good
REC0000451,STU00034,11,B,Informatics Practices,Unit Test 3,2025-26,50,32,64.0,B,TCH0078,Good
REC0000452,STU00034,11,B,Accountancy,Unit Test 2,2025-26,50,28,56.0,C,TCH0073,Excellent
REC0000453,STU00034,11,B,Business Studies,Unit Test 2,2025-26,50,30,60.0,B,TCH0077,Average
REC0000454,STU00034,11,B,Economics,Unit Test 2,2025-26,50,27,54.0,C,TCH0016,Good
REC0000455,STU00034,11,B,Mathematics,Unit Test 2,2025-26,50,27,54.0,C,TCH0008,
REC0000456,STU00034,11,B,Informatics Practices,Unit Test 2,2025-26,50,26,52.0,C,TCH0041,Average
REC0000457,STU00035,10,A,English,Unit Test 2,2025-26,50,33,66.0,B,TCH0006,Absent for exam
REC0000458,STU00035,10,A,Hindi,Unit Test 2,2025-26,50,23,46.0,D,TCH0060,Needs improvement
REC0000459,STU00035,10,A,Mathematics,Unit Test 2,2025-26,50,27,54.0,C,TCH0058,Absent for exam
REC0000460,STU00035,10,A,Science,Unit Test 2,2025-26,50,27,54.0,C,TCH0067,Needs improvement
REC0000461,STU00035,10,A,Social Studies,Unit Test 2,2025-26,50,24,48.0,D,TCH0020,Average
REC0000462,STU00035,10,A,Computer Science,Unit Test 2,2025-26,50,27,54.0,C,TCH0053,Average
REC0000463,STU00035,10,A,Physical Education,Unit Test 2,2025-26,50,22,44.0,D,TCH0016,Retest required
REC0000464,STU00035,10,A,English,Unit Test 1,2025-26,50,33,66.0,B,TCH0074,Good
REC0000465,STU00035,10,A,Hindi,Unit Test 1,2025-26,50,28,56.0,C,TCH0046,Needs improvement
REC0000466,STU00035,10,A,Mathematics,Unit Test 1,2025-26,50,32,64.0,B,TCH0018,Absent for exam
REC0000467,STU00035,10,A,Science,Unit Test 1,2025-26,50,37,74.0,B+,TCH0065,Average
REC0000468,STU00035,10,A,Social Studies,Unit Test 1,2025-26,50,28,56.0,C,TCH0043,Average
REC0000469,STU00035,10,A,Computer Science,Unit Test 1,2025-26,50,29,58.0,C,TCH0075,Average
REC0000470,STU00035,10,A,Physical Education,Unit Test 1,2025-26,50,23,46.0,D,TCH0033,
REC0000471,STU00036,10,D,English,Unit Test 4,2025-26,50,40,80.0,A,TCH0044,Retest required
REC0000472,STU00036,10,D,Hindi,Unit Test 4,2025-26,50,45,90.0,A+,TCH0002,Absent for exam
REC0000473,STU00036,10,D,Mathematics,Unit Test 4,2025-26,50,47,94.0,A+,TCH0044,Excellent
REC0000474,STU00036,10,D,Science,Unit Test 4,2025-26,50,50,100.0,A+,TCH0030,Average
REC0000475,STU00036,10,D,Social Studies,Unit Test 4,2025-26,50,44,88.0,A,TCH0050,Average
REC0000476,STU00036,10,D,Computer Science,Unit Test 4,2025-26,50,38,76.0,B+,TCH0041,Good
REC0000477,STU00036,10,D,Physical Education,Unit Test 4,2025-26,50,43,86.0,A,TCH0032,Excellent
REC0000478,STU00036,10,D,English,Unit Test 3,2025-26,50,45,90.0,A+,TCH0013,Needs improvement
REC0000479,STU00036,10,D,Hindi,Unit Test 3,2025-26,50,40,80.0,A,TCH0053,Average
REC0000480,STU00036,10,D,Mathematics,Unit Test 3,2025-26,50,36,72.0,B+,TCH0033,Good
REC0000481,STU00036,10,D,Science,Unit Test 3,2025-26,50,38,76.0,B+,TCH0042,Absent for exam
REC0000482,STU00036,10,D,Social Studies,Unit Test 3,2025-26,50,48,96.0,A+,TCH0049,Good
REC0000483,STU00036,10,D,Computer Science,Unit Test 3,2025-26,50,48,96.0,A+,TCH0041,
REC0000484,STU00036,10,D,Physical Education,Unit Test 3,2025-26,50,37,74.0,B+,TCH0001,Average
REC0000485,STU00037,7,C,English,Unit Test 1,2025-26,50,13,26.0,F,TCH0044,Average
REC0000486,STU00037,7,C,Hindi,Unit Test 1,2025-26,50,7,14.0,F,TCH0008,Average
REC0000487,STU00037,7,C,Mathematics,Unit Test 1,2025-26,50,9,18.0,F,TCH0048,Retest required
REC0000488,STU00037,7,C,Science,Unit Test 1,2025-26,50,6,12.0,F,TCH0070,Retest required
REC0000489,STU00037,7,C,Social Studies,Unit Test 1,2025-26,50,17,34.0,D,TCH0032,Needs improvement
REC0000490,STU00037,7,C,Computer Science,Unit Test 1,2025-26,50,12,24.0,F,TCH0004,Good
REC0000491,STU00037,7,C,Physical Education,Unit Test 1,2025-26,50,10,20.0,F,TCH0055,Average
REC0000492,STU00037,7,C,English,Unit Test 4,2025-26,50,10,20.0,F,TCH0039,Excellent
REC0000493,STU00037,7,C,Hindi,Unit Test 4,2025-26,50,20,40.0,D,TCH0003,Good
REC0000494,STU00037,7,C,Mathematics,Unit Test 4,2025-26,50,22,44.0,D,TCH0004,Average
REC0000495,STU00037,7,C,Science,Unit Test 4,2025-26,50,10,20.0,F,TCH0065,Needs improvement
REC0000496,STU00037,7,C,Social Studies,Unit Test 4,2025-26,50,2,4.0,F,TCH0013,Absent for exam
REC0000497,STU00037,7,C,Computer Science,Unit Test 4,2025-26,50,12,24.0,F,TCH0025,Absent for exam
REC0000498,STU00037,7,C,Physical Education,Unit Test 4,2025-26,50,12,24.0,F,TCH0009,Absent for exam
REC0000499,STU00038,1,B,English,Unit Test 3,2025-26,50,27,54.0,C,TCH0061,Average
REC0000500,STU00038,1,B,Hindi,Unit Test 3,2025-26,50,31,62.0,B,TCH0079,
REC0000501,STU00038,1,B,Mathematics,Unit Test 3,2025-26,50,34,68.0,B,TCH0015,Retest required
REC0000502,STU00038,1,B,Science,Unit Test 3,2025-26,50,29,58.0,C,TCH0014,Retest required
REC0000503,STU00038,1,B,Social Studies,Unit Test 3,2025-26,50,32,64.0,B,TCH0053,Average
REC0000504,STU00038,1,B,Computer Science,Unit Test 3,2025-26,50,20,40.0,D,TCH0035,Average
REC0000505,STU00038,1,B,Physical Education,Unit Test 3,2025-26,50,22,44.0,D,TCH0061,
REC0000506,STU00038,1,B,English,Unit Test 2,2025-26,50,31,62.0,B,TCH0024,Good
REC0000507,STU00038,1,B,Hindi,Unit Test 2,2025-26,50,18,36.0,D,TCH0077,
REC0000508,STU00038,1,B,Mathematics,Unit Test 2,2025-26,50,28,56.0,C,TCH0030,Needs improvement
REC0000509,STU00038,1,B,Science,Unit Test 2,2025-26,50,38,76.0,B+,TCH0016,Retest required
